27469,"IRVING E SPRINGER","CLERK   ",23,+0056681.86,2
27470,"KIM V PULASKI","PRES    ",39,+0055903.02,5
27471,"ETHEL L O'CONNELL","FIELDREP",54,+0034613.23,9
27472,"MICHAEL T NATZ","OPERATOR",24,+0070665.20,2
27473,"JOHN Y SETRIGHT","SALESREP",56,+0041186.12,7
27474,"KIYOSHI J JOHNSON","DESIGNER",30,+0061826.67,4
27475,"THEODORE Z KWAN","SALESREP",58,+0063448.43,2
27476,"JAMES I HENDERSON","DESIGNER",45,+0034912.71,5
27477,"IRVING I HENDERSON","DESIGNER",58,+0099065.64,7
27478,"SALVATORE J WALKER","DESIGNER",29,+0029141.86,3
27479,"EILEEN C MEHTA","CLERK   ",26,+0035966.65,3
27480,"DIAN I SCHWARTZ","DESIGNER",33,+0026929.75,8
27481,"ETHEL K JOHN","DESIGNER",40,+0033128.58,4
27482,"SYBIL T PEREZ","OPERATOR",47,+0026072.07,5
27483,"MARILYN K GOUNOT","DESIGNER",23,+0030194.97,6
27484,"IRVING L WONG","FIELDREP",60,+0057691.73,9
27485,"PHILIP B LUTZ","ANALYST ",22,+0019851.95,7
27486,"WING I MEHTA","DESIGNER",46,+0028285.80,5
27487,"ETHEL I STERN","DESIGNER",59,+0029227.78,7
27488,"JAMES T HEMMINGER","OPERATOR",25,+0058042.82,5
27489,"SEAN U SCOUTTEN","PRES    ",34,+0069442.54,3
27490,"DELORES G JEFFERSON","DESIGNER",30,+0063652.41,9
27491,"WING T ALONZO","OPERATOR",42,+0026156.25,4
27492,"VINCENZO X LUTZ","SALESREP",56,+0067698.40,1
27493,"JAMES R HEMMINGER","OPERATOR",38,+0053184.23,2
27494,"JOHN P ORLANDO","OPERATOR",38,+0098397.70,5
27495,"ROY A NICHOLLS","ANALYST ",41,+0045063.50,4
27496,"DANIEL P LUTZ","OPERATOR",38,+0052230.57,4
27497,"DANIEL I JOHNSON","DESIGNER",55,+0033970.62,3
27498,"EVA A SETRIGHT","ANALYST ",42,+0106919.30,2
27499,"MICHELLE T LEE","OPERATOR",41,+0034093.87,7
27500,"MICHAEL A JONES","ANALYST ",54,+0050125.05,6
27501,"SALLY T PARKER","OPERATOR",47,+0136850.46,2
27502,"DIAN D SCHWARTZ","CLERK   ",38,+0051013.48,8
27503,"THEODORE J YOSHIMURA","DESIGNER",42,+0061455.52,8
27504,"REBA K MONTEVERDE","DESIGNER",52,+0037582.13,4
27505,"BRUCE H PULASKI","DESIGNER",42,+0041570.08,9
27506,"EILEEN F ORLANDO","CLERK   ",43,+0102822.05,2
27507,"DAVID H MONTEVERDE","DESIGNER",42,+0083536.83,6
27508,"JASON D WALKER","CLERK   ",36,+0045792.71,2
27509,"WILLIAM F JEFFERSON","CLERK   ",33,+0101702.86,4
27510,"SYBIL S QUINTANA","OPERATOR",45,+0064899.35,2
27511,"DANIEL R YOSHIMURA","OPERATOR",43,+0028555.37,3
27512,"JENNIFER B LEE","ANALYST ",55,+0029685.42,5
27513,"SALLY L THOMPSON","FIELDREP",30,+0055763.55,4
27514,"MARIA S SPRINGER","OPERATOR",37,+0048867.10,6
27515,"EVA M STERN","FIELDREP",27,+0129958.78,3
27516,"MARIA P GEYER","OPERATOR",53,+0051286.70,7
27517,"MASATOSHI N SPENSER","FIELDREP",46,+0034339.38,5
27518,"BRUCE I BROWN","DESIGNER",37,+0081580.47,9
27519,"REBA A KWAN","ANALYST ",45,+0086881.71,8
27520,"MICHAEL G WALKER","DESIGNER",40,+0109841.36,7
27521,"VINCENZO J SETRIGHT","DESIGNER",47,+0095425.17,8
27522,"JOHN L NATZ","FIELDREP",49,+0082317.19,5
27523,"MAUDE Y SPRINGER","SALESREP",45,+0047062.66,1
27524,"ROBERT V O'CONNELL","PRES    ",53,+0045646.30,6
27525,"MICHAEL N ORLANDO","FIELDREP",25,+0131483.16,1
27526,"PHILIP E KWAN","CLERK   ",60,+0049570.85,4
27527,"DIAN R MARINO","OPERATOR",51,+0028737.70,4
27528,"DIAN D JOHNSON","CLERK   ",53,+0034448.20,8
27529,"SYBIL A SMITH","ANALYST ",42,+0032741.32,7
27530,"RAMLAL I SMITH","DESIGNER",25,+0039906.71,7
27531,"MAUDE N SPRINGER","FIELDREP",29,+0029193.19,6
27532,"REBA B NICHOLLS","ANALYST ",32,+0069964.68,4
27533,"JASON I ORLANDO","DESIGNER",40,+0033663.02,4
27534,"SYBIL G HAAS","DESIGNER",37,+0038526.62,9
27535,"MICHAEL B PULASKI","ANALYST ",43,+0064944.10,8
27536,"SALLY P HEMMINGER","OPERATOR",23,+0082833.50,1
27537,"EILEEN U JOHN","PRES    ",33,+0067932.46,7
27538,"THEODORE F PIANKA","CLERK   ",37,+0116142.25,8
27539,"SYBIL J QUINTANA","DESIGNER",30,+0063670.77,8
27540,"KIM R JOHNSON","OPERATOR",50,+0036068.38,4
27541,"WING L SCHWARTZ","FIELDREP",36,+0066014.06,3
27542,"ETHEL A PIANKA","ANALYST ",50,+0032582.07,4
27543,"WING G LUTZ","DESIGNER",43,+0032985.22,2
27544,"MAUDE L JOHNSON","FIELDREP",53,+0022223.99,6
27545,"DAVID F SETRIGHT","CLERK   ",54,+0081540.32,9
27546,"KIYOSHI Q QUINTANA","OPERATOR",56,+0058640.73,2
27547,"REBA K SMITH","DESIGNER",22,+0045238.16,7
27548,"MASATOSHI P WONG","OPERATOR",34,+0025324.84,5
27549,"EILEEN U ADAMSON","PRES    ",60,+0088894.05,6
27550,"JAMES W SCOUTTEN","SALESREP",35,+0032266.08,4
27551,"MASATOSHI O JOHNSON","OPERATOR",24,+0061331.19,6
27552,"SEAN J MONTEVERDE","DESIGNER",38,+0030336.53,4
27553,"SYBIL T SPRINGER","OPERATOR",32,+0028679.20,7
27554,"MICHELLE B ADAMSON","ANALYST ",52,+0022422.29,2
27555,"DANIEL E LUCCHESSI","CLERK   ",48,+0031477.63,3
27556,"HEATHER G SMITH","DESIGNER",58,+0052211.30,1
27557,"ELIZABETH Y SMITH","SALESREP",41,+0089436.76,8
27558,"JASON N MEHTA","FIELDREP",24,+0064715.07,6
27559,"DANIEL L ALONZO","FIELDREP",36,+0042183.55,7
27560,"JAMES R PEREZ","OPERATOR",58,+0063811.92,2
27561,"SYBIL D STERN","CLERK   ",56,+0065166.12,1
27562,"CHRISTINE L MONTEVERDE","FIELDREP",24,+0103538.73,1
27563,"MARIA Y HENDERSON","SALESREP",29,+0053343.53,1
27564,"KIYOSHI H SMITH","DESIGNER",59,+0073084.03,3
27565,"HEATHER D MONTEVERDE","CLERK   ",35,+0079659.07,5
27566,"MARIA M PIANKA","FIELDREP",32,+0027893.82,3
27567,"THEODORE M HEMMINGER","FIELDREP",56,+0126937.62,2
27568,"REBA F JEFFERSON","CLERK   ",42,+0067935.58,8
27569,"MARILYN I MEHTA","DESIGNER",32,+0033359.95,9
27570,"WING I GOUNOT","DESIGNER",26,+0057779.69,8
27571,"WING L MARINO","FIELDREP",50,+0042403.44,1
27572,"DAVID P THOMPSON","OPERATOR",45,+0076673.29,7
27573,"JENNIFER J HENDERSON","DESIGNER",42,+0030249.73,4
27574,"MARILYN F SMITH","CLERK   ",48,+0067425.76,4
27575,"CHRISTINE S O'CONNELL","OPERATOR",45,+0126320.47,1
27576,"JOHN Y SCHNEIDER","SALESREP",45,+0066214.65,2
27577,"JAMES W SMITH","SALESREP",45,+0048512.33,3
27578,"RAMLAL D LEE","CLERK   ",46,+0047512.17,3
27579,"MICHAEL I STERN","DESIGNER",34,+0047878.60,1
27580,"MARILYN T ADAMSON","OPERATOR",37,+0045961.88,3
27581,"WILLIAM T LUTZ","OPERATOR",56,+0057928.55,1
27582,"JAMES Y SPENSER","SALESREP",31,+0051542.96,1
27583,"HEATHER D WALKER","CLERK   ",46,+0074476.46,6
27584,"DANIEL J MEHTA","DESIGNER",56,+0035165.34,3
27585,"MICHAEL C THOMPSON","CLERK   ",33,+0105063.71,8
27586,"MICHELLE B LUCCHESSI","ANALYST ",31,+0027090.71,9
27587,"ROY R MONTEVERDE","OPERATOR",54,+0047484.03,4
27588,"WILLIAM P SETRIGHT","OPERATOR",25,+0092083.34,7
27589,"JASON A LUTZ","ANALYST ",22,+0023185.68,6
27590,"VINCENZO W KWAN","SALESREP",23,+0044018.42,1
27591,"ETHEL H JOHNSON","DESIGNER",47,+0029956.83,3
27592,"IRVING Y SCHWARTZ","SALESREP",28,+0075119.75,1
27593,"MICHELLE F SPRINGER","CLERK   ",27,+0037397.15,8
27594,"PHILIP S HAAS","OPERATOR",26,+0020677.99,1
27595,"PHILIP J KWAN","DESIGNER",46,+0022515.55,1
27596,"SYBIL E SETRIGHT","CLERK   ",54,+0042321.96,1
27597,"HELENA W HAAS","SALESREP",25,+0019716.50,7
27598,"ROY O WONG","OPERATOR",22,+0037138.24,4
27599,"HELENA D THOMPSON","CLERK   ",38,+0022458.28,7
27600,"PHILIP O PIANKA","OPERATOR",40,+0026129.60,8
27601,"BRUCE G MARINO","DESIGNER",51,+0046464.25,5
27602,"MICHELLE V SMITH","PRES    ",42,+0049693.23,2
27603,"SALVATORE K LEE","DESIGNER",40,+0061256.17,9
27604,"CHRISTINE A LUCCHESSI","ANALYST ",28,+0215279.74,5
27605,"DAVID K NICHOLLS","DESIGNER",43,+0066229.10,4
27606,"MARIA L YOSHIMURA","FIELDREP",35,+0050418.56,6
27607,"JAMES Z BROWN","SALESREP",47,+0045154.34,5
27608,"WING A JEFFERSON","ANALYST ",40,+0057001.54,8
27609,"ETHEL U LEE","PRES    ",26,+0022344.41,2
27610,"REBA E SCHWARTZ","CLERK   ",41,+0036328.86,7
27611,"SYBIL T PARKER","OPERATOR",48,+0037371.58,6
27612,"MICHELLE K ORLANDO","DESIGNER",58,+0019631.76,5
27613,"KIYOSHI X STERN","SALESREP",41,+0091875.91,5
27614,"DELORES U QUINTANA","PRES    ",41,+0104929.69,9
27615,"ELIZABETH T PEREZ","OPERATOR",26,+0067595.02,5
27616,"KIM E BROWN","CLERK   ",56,+0065587.52,1
27617,"GREG J HENDERSON","DESIGNER",53,+0040850.92,7
27618,"MASATOSHI Y PARKER","SALESREP",58,+0039497.76,3
27619,"SEAN H ORLANDO","DESIGNER",36,+0049667.09,8
27620,"GREG V JOHNSON","PRES    ",28,+0045031.43,7
27621,"KIM A MEHTA","ANALYST ",54,+0071041.57,4
27622,"REBA M JONES","FIELDREP",58,+0054791.16,5
27623,"BRUCE E HENDERSON","CLERK   ",50,+0076741.97,2
27624,"JASON A YAMAMOTO","ANALYST ",33,+0028933.43,8
27625,"KIM M HENDERSON","FIELDREP",24,+0088798.58,6
27626,"GREG S STERN","OPERATOR",50,+0030992.61,6
27627,"GREG O HENDERSON","OPERATOR",33,+0046914.45,2
27628,"JOHN B SPENSER","ANALYST ",40,+0093406.18,7
27629,"DELORES Y YOSHIMURA","SALESREP",46,+0051922.61,3
27630,"MICHELLE N WALKER","FIELDREP",40,+0045405.00,5
27631,"HEATHER F SETRIGHT","CLERK   ",49,+0102335.58,6
27632,"JAMES Y LEE","SALESREP",60,+0038496.47,2
27633,"MARILYN W MONTEVERDE","SALESREP",35,+0066050.09,1
27634,"MARILYN L SPRINGER","FIELDREP",54,+0061778.94,6
27635,"DELORES W HAAS","SALESREP",31,+0044776.17,7
27636,"SALVATORE J THOMPSON","DESIGNER",49,+0033684.98,8
27637,"DAVID Q SCOUTTEN","OPERATOR",58,+0078246.88,8
27638,"DELORES D SPENSER","CLERK   ",34,+0058737.97,4
27639,"ROY M O'CONNELL","FIELDREP",58,+0037789.29,4
27640,"CHRISTINE K BROWN","DESIGNER",32,+0188973.75,6
27641,"VINCENZO X WALKER","SALESREP",40,+0060148.73,3
27642,"MARIA Q LUTZ","OPERATOR",43,+0026984.62,6
27643,"KIM U LUTZ","PRES    ",41,+0077456.15,3
27644,"MAUDE Z JOHN","SALESREP",30,+0038769.96,1
27645,"ELIZABETH T WONG","OPERATOR",55,+0079413.53,3
27646,"RAMLAL F HAAS","CLERK   ",53,+0029860.39,3
27647,"THEODORE L NICHOLLS","FIELDREP",29,+0113389.51,3
27648,"SALLY Y PIANKA","SALESREP",23,+0135348.24,2
27649,"EVA H SCOUTTEN","DESIGNER",22,+0075098.41,6
27650,"EVA C BROWN","CLERK   ",54,+0119868.37,7
27651,"SEAN V SMITH","PRES    ",38,+0067868.86,7
27652,"SALVATORE F SMITH","CLERK   ",24,+0053918.43,9
27653,"BRUCE A LEE","ANALYST ",28,+0028874.93,1
27654,"ELIZABETH O PIANKA","OPERATOR",24,+0071039.31,4
27655,"KIM Y BROWN","SALESREP",53,+0092490.30,3
27656,"MARIA J MONTEVERDE","DESIGNER",50,+0049671.35,3
27657,"WILLIAM H JEFFERSON","DESIGNER",54,+0062310.15,5
27658,"JAMES L HENDERSON","FIELDREP",31,+0071306.98,2
27659,"MICHELLE F LUCCHESSI","CLERK   ",26,+0029799.07,4
27660,"SEAN R JOHN","OPERATOR",47,+0031675.74,1
27661,"WILLIAM G THOMPSON","DESIGNER",26,+0052246.85,7
27662,"BRUCE J JOHNSON","DESIGNER",49,+0029524.44,5
27663,"JAMES V O'CONNELL","PRES    ",55,+0035603.97,7
27664,"WING W PIANKA","SALESREP",47,+0053587.05,5
27665,"RAMLAL M LUCCHESSI","FIELDREP",40,+0054920.12,3
27666,"JOHN F GOUNOT","CLERK   ",25,+0048482.35,1
27667,"JASON F HAAS","CLERK   ",39,+0047490.54,2
27668,"MARILYN S HENDERSON","OPERATOR",29,+0074825.85,3
27669,"ROBERT W YOSHIMURA","SALESREP",47,+0023255.58,6
27670,"SALLY R JOHN","OPERATOR",35,+0094617.38,6
27671,"SEAN W YOSHIMURA","SALESREP",58,+0032851.11,3
27672,"DELORES F NATZ","CLERK   ",22,+0102492.74,6
27673,"MASATOSHI S MEHTA","OPERATOR",57,+0042126.72,8
27674,"IRVING L HENDERSON","FIELDREP",40,+0048929.21,8
27675,"REBA B SPENSER","ANALYST ",37,+0085470.71,4
27676,"JAMES Y SMITH","SALESREP",40,+0025818.14,5
27677,"THEODORE D ORLANDO","CLERK   ",42,+0115461.29,1
27678,"REBA B SCHWARTZ","ANALYST ",42,+0072628.95,2
27679,"EILEEN U SPRINGER","PRES    ",57,+0066349.04,2
27680,"ROY B GEYER","ANALYST ",24,+0016440.83,9
27681,"JENNIFER Q SMITH","OPERATOR",35,+0069964.15,2
27682,"EILEEN Z YAMAMOTO","SALESREP",25,+0073051.46,9
27683,"ETHEL U JEFFERSON","PRES    ",41,+0027068.29,6
27684,"MARILYN K SETRIGHT","DESIGNER",56,+0076087.14,7
27685,"SEAN O HAAS","OPERATOR",53,+0035660.29,8
27686,"EILEEN F JONES","CLERK   ",58,+0066475.81,4
27687,"DANIEL Q STERN","OPERATOR",38,+0055326.93,5
27688,"JOHN N SPRINGER","FIELDREP",30,+0027872.83,9
27689,"DAVID P BROWN","OPERATOR",54,+0068620.32,7
27690,"JAMES U MEHTA","PRES    ",52,+0057040.50,9
27691,"MICHELLE P THOMPSON","OPERATOR",31,+0030735.82,8
27692,"ROY K GEYER","DESIGNER",47,+0040025.19,3
27693,"HELENA H SCOUTTEN","DESIGNER",56,+0019431.53,5
27694,"ELIZABETH R NICHOLLS","OPERATOR",33,+0071527.56,3
27695,"ETHEL P SCOUTTEN","OPERATOR",26,+0019803.25,6
27696,"HEATHER B SPRINGER","ANALYST ",25,+0053622.84,8
27697,"EILEEN S HAAS","OPERATOR",23,+0116043.37,3
27698,"JOHN P JEFFERSON","OPERATOR",39,+0074081.19,2
27699,"ETHEL L YOSHIMURA","FIELDREP",40,+0038215.33,3
27700,"SALVATORE X SMITH","SALESREP",59,+0044271.19,4
27701,"EILEEN T ALONZO","OPERATOR",56,+0067277.57,2
27702,"ROY U SETRIGHT","PRES    ",56,+0017663.24,4
27703,"EILEEN W LUCCHESSI","SALESREP",34,+0063864.57,8
27704,"VINCENZO C PARKER","CLERK   ",59,+0073721.90,1
27705,"DELORES F HEMMINGER","CLERK   ",23,+0070940.74,4
27706,"PHILIP Q SCHWARTZ","OPERATOR",57,+0019533.98,1
27707,"ELIZABETH L MARINO","FIELDREP",51,+0064770.05,7
27708,"GREG B JOHNSON","ANALYST ",42,+0055592.88,8
27709,"JASON U PARKER","PRES    ",37,+0036718.85,7
27710,"SALLY W SPENSER","SALESREP",56,+0080632.64,6
27711,"GREG V NICHOLLS","PRES    ",51,+0047552.90,9
27712,"EVA W JOHNSON","SALESREP",28,+0067934.16,1
27713,"MAUDE M YOSHIMURA","FIELDREP",36,+0034925.45,4
27714,"JAMES Y WALKER","SALESREP",40,+0036206.42,4
27715,"DANIEL L SCHNEIDER","FIELDREP",46,+0068765.99,9
27716,"JASON J KWAN","DESIGNER",35,+0026844.92,8
27717,"GREG T WALKER","OPERATOR",54,+0023636.60,7
27718,"DELORES U HEMMINGER","PRES    ",56,+0070841.64,8
27719,"JASON H THOMPSON","DESIGNER",45,+0023667.33,8
27720,"CHRISTINE S THOMPSON","OPERATOR",57,+0176983.85,7
27721,"MARILYN U MONTEVERDE","PRES    ",44,+0031517.37,6
27722,"ETHEL O PULASKI","OPERATOR",29,+0047491.62,5
27723,"HELENA Y YOSHIMURA","SALESREP",31,+0034402.28,2
27724,"JOHN E JEFFERSON","CLERK   ",59,+0111018.40,7
27725,"PHILIP S SCHWARTZ","OPERATOR",37,+0021722.92,8
27726,"KIYOSHI E PARKER","CLERK   ",24,+0075517.90,9
27727,"JOHN E HAAS","CLERK   ",27,+0018488.59,2
27728,"VINCENZO X PIANKA","SALESREP",45,+0056319.10,1
27729,"DAVID U SMITH","PRES    ",37,+0040993.51,1
27730,"KIYOSHI Z SCHNEIDER","SALESREP",59,+0052894.60,1
27731,"JENNIFER S PIANKA","OPERATOR",54,+0040279.48,3
27732,"DAVID D LUTZ","CLERK   ",27,+0080347.35,2
27733,"IRVING W MONTEVERDE","SALESREP",58,+0081397.28,2
27734,"DAVID P LUCCHESSI","OPERATOR",59,+0047266.72,5
27735,"JENNIFER X ALONZO","SALESREP",38,+0055456.44,8
27736,"JASON Q SPENSER","OPERATOR",49,+0042173.60,9
27737,"MAUDE N YOSHIMURA","FIELDREP",59,+0045110.28,7
27738,"SALVATORE U JEFFERSON","PRES    ",54,+0050797.92,7
27739,"JASON Z O'CONNELL","SALESREP",33,+0065703.80,9
27740,"WILLIAM X ALONZO","SALESREP",25,+0036493.52,1
27741,"JAMES A O'CONNELL","ANALYST ",38,+0030073.86,6
27742,"EVA I O'CONNELL","DESIGNER",51,+0124009.61,1
27743,"EVA V QUINTANA","PRES    ",24,+0099769.73,6
27744,"KIYOSHI N SMITH","FIELDREP",46,+0039675.15,9
27745,"ETHEL Z SPRINGER","SALESREP",59,+0026215.34,2
27746,"RAMLAL W O'CONNELL","SALESREP",54,+0039160.55,8
27747,"MICHAEL T MEHTA","OPERATOR",36,+0064906.71,5
27748,"JENNIFER A SCOUTTEN","ANALYST ",43,+0062695.09,1
27749,"MICHAEL X MEHTA","SALESREP",29,+0067978.67,4
27750,"KIM M KWAN","FIELDREP",41,+0072916.67,6
27751,"DANIEL A PULASKI","ANALYST ",34,+0072197.05,6
27752,"RAMLAL Y ORLANDO","SALESREP",51,+0032945.00,3
27753,"EILEEN T KWAN","OPERATOR",44,+0049777.87,7
27754,"GREG F HENDERSON","CLERK   ",39,+0040922.79,6
27755,"THEODORE G YOSHIMURA","DESIGNER",52,+0128068.16,4
27756,"BRUCE K JONES","DESIGNER",32,+0050273.63,1
27757,"SEAN Z ORLANDO","SALESREP",35,+0037564.64,8
27758,"JAMES D PIANKA","CLERK   ",23,+0059567.08,4
27759,"MARIA V SPENSER","PRES    ",26,+0048804.36,9
27760,"SALVATORE U PARKER","PRES    ",27,+0025887.42,2
27761,"SEAN N NICHOLLS","FIELDREP",50,+0068955.56,1
27762,"EILEEN D PIANKA","CLERK   ",49,+0072051.71,3
27763,"WILLIAM P MEHTA","OPERATOR",47,+0089533.14,8
27764,"DAVID U ORLANDO","PRES    ",48,+0064280.17,9
27765,"ROBERT Y PARKER","SALESREP",24,+0045933.24,8
27766,"CHRISTINE J O'CONNELL","DESIGNER",48,+0108983.60,7
27767,"DAVID M NICHOLLS","FIELDREP",55,+0033661.25,2
27768,"EILEEN D THOMPSON","CLERK   ",28,+0029063.10,3
27769,"VINCENZO E YAMAMOTO","CLERK   ",47,+0040992.46,4
27770,"ROBERT S THOMPSON","OPERATOR",41,+0039281.71,4
27771,"JOHN R JOHNSON","OPERATOR",49,+0043691.66,3
27772,"PHILIP T NATZ","OPERATOR",52,+0032572.00,8
27773,"WING C THOMPSON","CLERK   ",49,+0038415.72,5
27774,"WILLIAM X GOUNOT","SALESREP",27,+0093487.62,5
27775,"DAVID J SMITH","DESIGNER",55,+0047159.23,1
27776,"DAVID Z PULASKI","SALESREP",43,+0036757.33,5
27777,"JASON G SCOUTTEN","DESIGNER",38,+0036083.34,1
27778,"PHILIP Q JOHNSON","OPERATOR",26,+0033099.65,5
27779,"SALVATORE N LUCCHESSI","FIELDREP",47,+0056352.94,6
27780,"JAMES F THOMPSON","CLERK   ",22,+0068708.04,4
27781,"MICHELLE V KWAN","PRES    ",35,+0024083.24,1
27782,"JOHN B SCHWARTZ","ANALYST ",60,+0109648.18,4
27783,"MAUDE U HAAS","PRES    ",55,+0026006.05,7
27784,"HEATHER P JOHN","OPERATOR",37,+0097860.83,6
27785,"ETHEL M SPENSER","FIELDREP",49,+0052556.24,6
27786,"JASON R MEHTA","OPERATOR",35,+0035360.85,3
27787,"ELIZABETH Z WONG","SALESREP",48,+0075802.06,5
27788,"THEODORE N PULASKI","FIELDREP",26,+0067042.50,6
27789,"THEODORE M SMITH","FIELDREP",24,+0082325.87,7
27790,"REBA Y GOUNOT","SALESREP",39,+0069048.18,1
27791,"WILLIAM I MONTEVERDE","DESIGNER",38,+0065733.34,7
27792,"DANIEL R SMITH","OPERATOR",42,+0071078.88,4
27793,"MICHAEL M HENDERSON","FIELDREP",33,+0111595.94,3
27794,"JOHN E HENDERSON","CLERK   ",32,+0030231.57,2
27795,"VINCENZO A YAMAMOTO","ANALYST ",27,+0095922.39,2
27796,"MAUDE P MONTEVERDE","OPERATOR",32,+0025818.70,1
27797,"BRUCE U GEYER","PRES    ",36,+0070167.48,6
27798,"HELENA X SPENSER","SALESREP",47,+0052855.30,2
27799,"THEODORE D SCOUTTEN","CLERK   ",55,+0096831.00,3
27800,"ETHEL J PEREZ","DESIGNER",41,+0028497.63,8
27801,"ROY D SMITH","CLERK   ",37,+0022248.74,7
27802,"EILEEN B SMITH","ANALYST ",35,+0063606.27,2
27803,"PHILIP D YAMAMOTO","CLERK   ",38,+0045335.82,7
27804,"MICHELLE H SPRINGER","DESIGNER",51,+0030264.70,6
27805,"KIYOSHI J WALKER","DESIGNER",52,+0043478.92,3
27806,"HELENA F ALONZO","CLERK   ",53,+0051825.51,7
27807,"VINCENZO R HENDERSON","OPERATOR",42,+0069876.04,2
27808,"SALLY I BROWN","DESIGNER",53,+0098461.39,7
27809,"EILEEN O GEYER","OPERATOR",55,+0082966.77,7
27810,"BRUCE S SCHNEIDER","OPERATOR",24,+0067888.26,4
27811,"MICHELLE G WONG","DESIGNER",49,+0030555.04,4
27812,"MICHAEL L HAAS","FIELDREP",49,+0127602.94,5
27813,"MICHELLE Z STERN","SALESREP",41,+0041396.15,6
27814,"MASATOSHI A HENDERSON","ANALYST ",26,+0057458.66,6
27815,"THEODORE U O'CONNELL","PRES    ",45,+0083561.58,5
27816,"HELENA W JOHNSON","SALESREP",34,+0045334.84,9
27817,"ROBERT G SPRINGER","DESIGNER",56,+0036216.38,4
27818,"MARIA B YAMAMOTO","ANALYST ",54,+0033642.22,7
27819,"JOHN T LUCCHESSI","OPERATOR",39,+0044716.14,6
27820,"ROBERT H HEMMINGER","DESIGNER",54,+0042831.04,7
27821,"VINCENZO A SCHWARTZ","ANALYST ",58,+0045491.82,2
27822,"VINCENZO N YOSHIMURA","FIELDREP",26,+0083276.70,8
27823,"SALVATORE Z SCOUTTEN","SALESREP",35,+0060815.70,8
27824,"CHRISTINE Q PULASKI","OPERATOR",35,+0098872.37,8
27825,"WING M MARINO","FIELDREP",23,+0024141.62,4
27826,"MASATOSHI T WALKER","OPERATOR",54,+0053740.22,8
27827,"MARIA P YOSHIMURA","OPERATOR",29,+0027823.09,7
27828,"MARIA H JOHNSON","DESIGNER",56,+0047214.11,8
27829,"MICHAEL Y MEHTA","SALESREP",60,+0101715.61,3
27830,"RAMLAL V KWAN","PRES    ",46,+0025540.71,9
27831,"SYBIL R HENDERSON","OPERATOR",51,+0063827.94,5
27832,"JOHN F MEHTA","CLERK   ",38,+0030906.72,2
27833,"REBA A HENDERSON","ANALYST ",34,+0083177.31,8
27834,"HELENA S PIANKA","OPERATOR",22,+0018074.67,1
27835,"PHILIP A KWAN","ANALYST ",51,+0048523.61,4
27836,"JAMES S NICHOLLS","OPERATOR",43,+0051338.28,6
27837,"SEAN G SMITH","DESIGNER",51,+0043576.78,3
27838,"KIM L JEFFERSON","FIELDREP",41,+0100339.38,6
27839,"ROY Y SMITH","SALESREP",59,+0022972.66,8
27840,"PHILIP Z MONTEVERDE","SALESREP",24,+0030229.83,7
27841,"WING S HENDERSON","OPERATOR",47,+0066812.99,6
27842,"MARIA I PIANKA","DESIGNER",25,+0052193.62,5
27843,"SALLY N ADAMSON","FIELDREP",30,+0145539.95,3
27844,"JASON Y KWAN","SALESREP",46,+0035580.28,8
27845,"MARIA S YOSHIMURA","OPERATOR",51,+0034520.63,5
27846,"GREG R PEREZ","OPERATOR",47,+0029083.23,2
27847,"BRUCE F ORLANDO","CLERK   ",43,+0032493.68,5
27848,"JOHN L SCHWARTZ","FIELDREP",45,+0054863.85,9
27849,"BRUCE Z SETRIGHT","SALESREP",50,+0082808.65,9
27850,"JAMES O HENDERSON","OPERATOR",29,+0053206.75,8
27851,"EILEEN X BROWN","SALESREP",42,+0036779.66,1
27852,"ROBERT P ADAMSON","OPERATOR",31,+0053277.35,2
27853,"EILEEN E JOHNSON","CLERK   ",33,+0066389.71,1
27854,"KIM E ALONZO","CLERK   ",34,+0054535.33,4
27855,"KIYOSHI W SETRIGHT","SALESREP",22,+0080786.34,2
27856,"JAMES P PEREZ","OPERATOR",22,+0074951.36,4
27857,"DIAN M WONG","FIELDREP",44,+0061656.81,7
27858,"SEAN D THOMPSON","CLERK   ",24,+0038213.95,1
27859,"ETHEL J NICHOLLS","DESIGNER",22,+0027303.93,9
27860,"WING S LUTZ","OPERATOR",27,+0055832.91,1
27861,"WILLIAM A JOHNSON","ANALYST ",29,+0076767.54,9
27862,"DELORES V SPRINGER","PRES    ",22,+0043391.03,7
27863,"VINCENZO L JEFFERSON","FIELDREP",59,+0050861.83,9
27864,"MAUDE P MEHTA","OPERATOR",44,+0033228.34,1
27865,"SYBIL X THOMPSON","SALESREP",45,+0065581.41,8
27866,"JENNIFER Q SETRIGHT","OPERATOR",26,+0053486.69,3
27867,"DIAN A PULASKI","ANALYST ",56,+0031568.82,1
27868,"ROY V PARKER","PRES    ",49,+0039567.51,1
27869,"EILEEN G SPENSER","DESIGNER",28,+0119546.60,5
27870,"WING H LEE","DESIGNER",58,+0045632.38,3
27871,"KIYOSHI T MONTEVERDE","OPERATOR",50,+0082268.76,4
27872,"JAMES R ADAMSON","OPERATOR",55,+0027734.64,7
27873,"JOHN R LUTZ","OPERATOR",32,+0059887.17,3
27874,"ROBERT U WONG","PRES    ",37,+0052565.18,4
27875,"GREG Q ALONZO","OPERATOR",60,+0041708.59,8
27876,"HEATHER R ORLANDO","OPERATOR",51,+0061605.56,9
27877,"PHILIP Y MEHTA","SALESREP",22,+0024946.42,8
27878,"JOHN A SETRIGHT","ANALYST ",29,+0030491.49,5
